제목,내용,paragraph,question,answer,id,answer_start_pos,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,,"다른 사람이나 다른 무언가로 부터 오는 다양한 사고방식에 열려있는 당신은 정보를 스폰지 처럼 흡수하는 사람입니다. 다양한 사고방식에 열려있는 당신은 사람, 책, 미디어 등 모든 것에서 오는 다양한 정보들이 흥미롭습니다. '이런 의견도 있구나. 저렇게 생각할 수도 있겠는데? 이 정보도 일리가 있어.' 라고 생각합니다. 하지만 다른 한 편으로는 '나는 왜 다 일리가 있다고 할까? 왜 자꾸 생각이나 의견이 바뀌지? 귀가 얇은가?' 라는 생각도 듭니다. 흔히 말하는 팔랑귀, 그것이 바로 당신의 건강한 모습입니다. 팔랑귀라고 해서 무조건 나쁜 것이 아닙니다.이것을 문제로 여기기 시작할 때, 다양한 생각과 의견에 대한 당신의 열린 자세는 닫힌 자세로 바뀌어 특정 생각이나 의견에 자신을 묶어버립니다. 그리고 자신의 생각과 의견만이 맞다고 합니다. 아주 고집스러워지는 것입니다. 영원히 바뀌지 않을 생각과 의견이 세상에 존재하기는 할까요? 당신에게는 어떤 생각이 더 좋은 것이고, 어떤 의견이 더 맞는 것인지 잘 구별할 수 있는 잠재성이 있습니다.전체 인류의 약 53%는 이 센터가 정의되어 있지 않습니다.",저는 어떠한 잠재성이 있나요?,"당신에게는 어떤 생각이 더 좋은 것이고, 어떤 의견이 더 맞는 것인지 잘 구별할 수 있는 잠재성이 있습니다.",4-16-5,34.0,,,,,,,,,,,,,,,,,,,
,,"다른 사람이나 다른 무언가로 부터 오는 다양한 사고방식에 열려있는 당신은 정보를 스폰지 처럼 흡수하는 사람입니다. 다양한 사고방식에 열려있는 당신은 사람, 책, 미디어 등 모든 것에서 오는 다양한 정보들이 흥미롭습니다. '이런 의견도 있구나. 저렇게 생각할 수도 있겠는데? 이 정보도 일리가 있어.' 라고 생각합니다. 하지만 다른 한 편으로는 '나는 왜 다 일리가 있다고 할까? 왜 자꾸 생각이나 의견이 바뀌지? 귀가 얇은가?' 라는 생각도 듭니다. 흔히 말하는 팔랑귀, 그것이 바로 당신의 건강한 모습입니다. 팔랑귀라고 해서 무조건 나쁜 것이 아닙니다.이것을 문제로 여기기 시작할 때, 다양한 생각과 의견에 대한 당신의 열린 자세는 닫힌 자세로 바뀌어 특정 생각이나 의견에 자신을 묶어버립니다. 그리고 자신의 생각과 의견만이 맞다고 합니다. 아주 고집스러워지는 것입니다. 영원히 바뀌지 않을 생각과 의견이 세상에 존재하기는 할까요? 당신에게는 어떤 생각이 더 좋은 것이고, 어떤 의견이 더 맞는 것인지 잘 구별할 수 있는 잠재성이 있습니다.전체 인류의 약 53%는 이 센터가 정의되어 있지 않습니다.",제 잠재성은 무엇인가요?,"당신에게는 어떤 생각이 더 좋은 것이고, 어떤 의견이 더 맞는 것인지 잘 구별할 수 있는 잠재성이 있습니다.",4-16-6,34.0,,,,,,,,,,,,,,,,,,,
영감센터(UNDEFINED),"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다. 전체 인류의 약 70%는 이 센터가 정의되어 있지 않습니다.","다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.",저는 어떤 사람인가요?,"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다.",4-17-0,0.0,,,,,,,,,,,,,,,,,,,
,,"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.",영감센터가 정의되어 있지 않은 사람은 어떤 사람인가요?,,4-17-1,,,,,,,,,,,,,,,,,,,,
,,"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.",저는 다른 사람들로부터 어떤 영감을 받나요?,,4-17-2,,,,,,,,,,,,,,,,,,,,
,,"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.",저에게는 어떤 잠재성이 있나요?,당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.,4-17-3,409.0,,,,,,,,,,,,,,,,,,,
,,"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.",제 잠재성은 뭔가요?,,4-17-4,,,,,,,,,,,,,,,,,,,,
,,"다른 사람이나 다른 무언가로부터 영감을 받는 당신은 '누가 나에게 혼란을 주고, 누가 나에게 영감을 주는지'를 잘 알 수 있는 사람입니다. 평소에 생각이 많지 않다가 어떤 때에는 지나치게 생각이 많아져서 머리가 지끈거리거나, 생각을 하고 또 하고 또 하다가 불면증에 시달린 경험들 있습니까? 이것은 자신으로부터 비롯된 것이 아닌, 외부의 영향입니다. 이로 인해 당신은 위와 같은 현상을 겪을 수 있지만 이는 당신의 문제가 아닙니다. 또한 각종 영화, 드라마, 콘서트, 책, 강의, 전시회 등 영감을 주는 재미있는 것들을추구하게 되기 때문에 '오, 이거 재미있을 것 같아. 이건 나에게 영감을 줄것 같아. 이건 해야해!! '라는 생각을 하며 온갖 것들을 합니다.온갖 영감을 받기위해 했던 많은 것들이 모두 당신에게 영감을 주었나요? 당신에게는 혼란과 영감을 잘 구별할 수 있는 잠재성이 있습니다.",저에게 있는 잠재성이 무엇인가요?,,4-17-5,,,,,,,,,,,,,,,,,,,,
연구자/은근 도전가 (1/3),"당신은 건물을 짓기 전에 기초 공사를 하듯이, 기반을 다져가며 모든 일에 있어서 원리와 원칙을 알아야 하는 사람입니다. 기본적으로 생존에 대한 두려움에 의해 움직이며, 세상을 살아가기 위해 차분히 그 기반을 만들어 안정감을 느낄 때까지 계속해서 조사하고 연구합니다. 시시각각 변화하는 세상에서 안정감을 찾는다는 것은 쉽지 않지만, 당신은 계속해서 꾸준히 앞으로 나아갈 것입니다. 당신은 단단한 기반 위에 서 있지 않다면 굉장히 불안할 수 있습니다. 그러나 이러한 원리와 원칙을 기반으로 많은 시도를 통해 잘 준비되어졌을 때, 매우 강해집니다. 당신은 자기자신이 단단하게 무르익어가는 과정에 몰입하며 그 결과로 자신이 강해지거나 자신에게 힘이 되는 것을 찾아내게 될 것입니다. 변화에 대한 적응력과 엄청난 회복력을 지닌 당신은, 시행착오로 쓰러진 자신을 오뚝이처럼 다시 일으켜 세워 세상을 향해 무엇이 ‘잘못된 것’인지를 발견하고 보여줍니다. 원리와 원칙을 잘 갖추고, 시행착오를 겪는 것에 좌절하거나 무기력해지지 않고 꿋꿋이 나아가는 것이야말로 진정 당신이 타고난 모습입니다.","당신은 건물을 짓기 전에 기초 공사를 하듯이, 기반을 다져가며 모든 일에 있어서 원리와 원칙을 알아야 하는 사람입니다. 기본적으로 생존에 대한 두려움에 의해 움직이며, 세상을 살아가기 위해 차분히 그 기반을 만들어 안정감을 느낄 때까지 계속해서 조사하고 연구합니다. 시시각각 변화하는 세상에서 안정감을 찾는다는 것은 쉽지 않지만, 당신은 계속해서 꾸준히 앞으로 나아갈 것입니다. 당신은 단단한 기반 위에 서 있지 않다면 굉장히 불안할 수 있습니다. 그러나 이러한 원리와 원칙을 기반으로 많은 시도를 통해 잘 준비되어졌을 때, 매우 강해집니다. 당신은 자기자신이 단단하게 무르익어가는 과정에 몰입하며 그 결과로 자신이 강해지거나 자신에게 힘이 되는 것을 찾아내게 될 것입니다. 변화에 대한 적응력과 엄청난 회복력을 지닌 당신은, 시행착오로 쓰러진 자신을 오뚝이처럼 다시 일으켜 세워 세상을 향해 무엇이 ‘잘못된 것’인지를 발견하고 보여줍니다. 원리와 원칙을 잘 갖추고, 시행착오를 겪는 것에 좌절하거나 무기력해지지 않고 꿋꿋이 나아가는 것이야말로 진정 당신이 타고난 모습입니다.",내 사회적 성향은 뭐야?,"당신은 건물을 짓기 전에 기초 공사를 하듯이, 기반을 다져가며 모든 일에 있어서 원리와 원칙을 알아야 하는 사람입니다.",5-0-0,0.0,,,,,,,,,,,,,,,,,,,
, ,"당신은 건물을 짓기 전에 기초 공사를 하듯이, 기반을 다져가며 모든 일에 있어서 원리와 원칙을 알아야 하는 사람입니다. 기본적으로 생존에 대한 두려움에 의해 움직이며, 세상을 살아가기 위해 차분히 그 기반을 만들어 안정감을 느낄 때까지 계속해서 조사하고 연구합니다. 시시각각 변화하는 세상에서 안정감을 찾는다는 것은 쉽지 않지만, 당신은 계속해서 꾸준히 앞으로 나아갈 것입니다. 당신은 단단한 기반 위에 서 있지 않다면 굉장히 불안할 수 있습니다. 그러나 이러한 원리와 원칙을 기반으로 많은 시도를 통해 잘 준비되어졌을 때, 매우 강해집니다. 당신은 자기자신이 단단하게 무르익어가는 과정에 몰입하며 그 결과로 자신이 강해지거나 자신에게 힘이 되는 것을 찾아내게 될 것입니다. 변화에 대한 적응력과 엄청난 회복력을 지닌 당신은, 시행착오로 쓰러진 자신을 오뚝이처럼 다시 일으켜 세워 세상을 향해 무엇이 ‘잘못된 것’인지를 발견하고 보여줍니다. 원리와 원칙을 잘 갖추고, 시행착오를 겪는 것에 좌절하거나 무기력해지지 않고 꿋꿋이 나아가는 것이야말로 진정 당신이 타고난 모습입니다.",나의 사회적 성향은 뭐야?,"당신은 건물을 짓기 전에 기초 공사를 하듯이, 기반을 다져가며 모든 일에 있어서 원리와 원칙을 알아야 하는 사람입니다.",5-0-1,0.0,,,,,,,,,,,,,,,,,,,
